label,associatedSequences,otherCatalogNumbers,catalogNumber,institutionCode,collectionCode,basisOfRecord,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,identificationQualifier,identifiedBy,decimalLatitude,decimalLongitude,country,stateProvince,waterBody,eventDate,verbatimLocality,recordedBy
MG752321,MG752321.1,15233,15233,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Andrade, M.",-9.77827,-59.39833,Brazil,Mato Grosso,Aripuanã,2014-12-09,Confluencia do rio Branco com Aripuanã - MT,Valeria Machado
MG752322,MG752322.1,15236,15236,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Andrade, M.",-9.797175,-59.34406,Brazil,Mato Grosso,Aripuanã,2014-12-09,"rio Natal, abaixo de Dardanelos - MT",Valeria Machado
MG752323,MG752323.1,15237,56744,INPA,ICT,PreservedSpecimen,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Andrade, M.",-9.797175,-59.34406,Brazil,Mato Grosso,Aripuanã,2014-12-09,"rio Natal, abaixo de Dardanelos - MT",Valeria Machado
MG752324,MG752324.1,JAR125,JAR125,UFAM,LEGAL,MaterialSample,Other material,"Myleus planquettei (Jégu, Keith & Le Bail 2003)",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,planquettei,species,NA,"Andrade, M.",NA,NA,Brazil,Amapá,Jari,NA,rio Jari,Valeria Machado
MG752325,MG752325.1,1984,1984,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Fernández, H. | Ortí, G.",-3.84083,-52.69611,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca
MG752326,MG752326.1,1985,1985,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Fernández, H. | Ortí, G.",-3.84083,-52.69611,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca
MG752327,MG752327.1,1986,1986,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Fernández, H. | Ortí, G.",-3.84083,-52.69611,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca
MG752328,MG752328.1,1988,1988,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Fernández, H. | Ortí, G.",-3.84083,-52.69611,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca
MG752329,MG752329.1,1989,1989,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Fernández, H. | Ortí, G.",-3.84083,-52.69611,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca
MG752330,MG752330.1,5421,5421,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Machado, V.",-3.4275,-52.22833,Brazil,Pará,Xingu,2009-09-24,Rio Xingu (Região do Babaquara),Valeria Machado
MG752331,MG752331.1,5485,5485,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Machado, V.",-3.84083,-52.69611,Brazil,Pará,Xingu,2009-09-24,rio Iriri,Valeria Machado
MG752332,MG752332.1,5486,5486,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Machado, V.",-3.84083,-52.69611,Brazil,Pará,Xingu,2009-09-24,rio Iriri,Valeria Machado
MG752333,MG752333.1,5487,5487,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Machado, V.",-3.84083,-52.69611,Brazil,Pará,Xingu,2009-09-24,rio Iriri,Valeria Machado
MG752334,MG752334.1,14071,23438,INPA,ICT,PreservedSpecimen,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Andrade, M.",2.79952,-60.66669,Brazil,Roraima,Branco,2013-10-16,enseada em frente Boa Vista rio Branco - RR,Valeria Machado
MG752335,MG752335.1,JAR181,JAR181,UFAM,LEGAL,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Andrade, M.",NA,NA,Brazil,Amapá,Jari,NA,rio Jari,Valeria Machado
MG752336,MG752336.1,JAR210,JAR210,UFAM,LEGAL,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Andrade, M.",NA,NA,Brazil,Amapá,Jari,NA,rio Jari,Valeria Machado
MG752337,MG752337.1,JAR211,JAR211,UFAM,LEGAL,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Andrade, M.",NA,NA,Brazil,Amapá,Jari,NA,rio Jari,Valeria Machado
MG752338,MG752338.1,11506,11506,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752339,MG752339.1,11507,11507,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752340,MG752340.1,11508,11508,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752341,MG752341.1,11509,11509,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752342,MG752342.1,11510,11510,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752343,MG752343.1,11512,11512,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752344,MG752344.1,11513,11513,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752345,MG752345.1,11514,11514,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752346,MG752346.1,11515,11515,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752347,MG752347.1,11516,11516,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.21658,-55.89063,Brazil,Pará,Tapajós,2012-11-21,rio Tapajós prox a Itaituba,Valeria Machado
MG752348,MG752348.1,11570,11570,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Andrade, M.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-24,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752349,MG752349.1,11646,11646,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-25,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752350,MG752350.1,11760,11760,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-27,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752351,MG752351.1,11761,11761,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-27,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752352,MG752352.1,11762,11762,UFAM,CTGA,MaterialSample,Other material,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,"Machado, V.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-27,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
